Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.1,-0.13,-0.06,0.95,58,63,61,0
-0.06,-0.1,-0.07,0.975,63,61,58,0
-0.07,-0.06,-0.085,1.0222222222222221,61,58,56,0
-0.085,-0.07,-0.14,1.0527777777777778,58,56,57,0
-0.14,-0.085,-0.125,1.05,56,57,60,0
-0.125,-0.14,-0.08,0.9972222222222222,57,60,63,0
-0.08,-0.125,-0.115,0.9388888888888889,60,63,60,0
-0.115,-0.08,-0.14,0.9972222222222222,63,60,57,0
-0.14,-0.115,-0.13,1.0361111111111112,60,57,56,0
-0.13,-0.14,-0.135,1.0555555555555556,57,56,56,0
-0.135,-0.13,-0.17,1.0555555555555556,56,56,58,0
-0.17,-0.135,-0.1,1.0222222222222221,56,58,62,0
-0.1,-0.17,-0.125,0.9666666666666667,58,62,61,0
-0.125,-0.1,-0.12,0.975,62,61,58,0
-0.12,-0.125,-0.16,1.0305555555555554,61,58,58,0
-0.16,-0.12,-0.095,1.0305555555555554,58,58,60,0
-0.095,-0.16,-0.105,0.9861111111111112,58,60,60,0
-0.105,-0.095,-0.105,0.9916666666666667,60,60,61,0
-0.105,-0.105,-0.12,0.9833333333333333,60,61,60,0
-0.12,-0.105,-0.035,0.9888888888888889,61,60,56,0
-0.035,-0.12,-0.015,1.0555555555555556,60,56,56,0
-0.015,-0.035,-0.08,1.0666666666666667,56,56,57,0
-0.08,-0.015,-0.055,1.0444444444444445,56,57,60,0
-0.055,-0.08,-0.075,0.9861111111111112,57,60,60,0
-0.075,-0.055,-0.09,0.9861111111111112,60,60,60,0
-0.09,-0.075,-0.09,1.0,60,60,57,0
-0.09,-0.09,-0.13,1.05,60,57,55,0
-0.13,-0.09,-0.19,1.0833333333333333,57,55,59,0
-0.19,-0.13,-0.13,1.0083333333333333,55,59,60,0
-0.13,-0.19,-0.17,0.9861111111111112,59,60,59,0
-0.17,-0.13,-0.205,1.0055555555555555,60,59,59,0
-0.205,-0.17,-0.195,1.0083333333333333,59,59,57,0
-0.195,-0.205,-0.16,1.05,59,57,55,0
-0.16,-0.195,-0.095,1.086111111111111,57,55,56,0
-0.095,-0.16,-0.1,1.0611111111111111,55,56,60,0
-0.1,-0.095,-0.13,0.9861111111111112,56,60,59,0
-0.13,-0.1,-0.05,1.0055555555555555,60,59,56,0
-0.05,-0.13,-0.075,1.0666666666666667,59,56,57,0
-0.075,-0.05,-0.02,1.05,56,57,56,0
-0.02,-0.075,-0.065,1.0527777777777778,57,56,57,0
-0.065,-0.02,-0.095,1.0444444444444445,56,57,60,0
-0.095,-0.065,-0.09,1.0,57,60,61,0
-0.09,-0.095,-0.075,0.9722222222222222,60,61,58,0
-0.075,-0.09,-0.11,1.0222222222222221,61,58,55,0
-0.11,-0.075,-0.09,1.0805555555555555,58,55,56,0
-0.09,-0.11,-0.085,1.0527777777777778,55,56,61,0
-0.085,-0.09,-0.035,0.9694444444444444,56,61,60,0
-0.035,-0.085,-0.13,0.9888888888888889,61,60,60,0
-0.13,-0.035,-0.135,0.9916666666666667,60,60,58,0
-0.135,-0.13,-0.165,1.0277777777777777,60,58,59,0
-0.165,-0.135,-0.085,1.0083333333333333,58,59,58,0
-0.085,-0.165,-0.12,1.0305555555555554,59,58,57,0
-0.12,-0.085,-0.115,1.0472222222222223,58,57,61,0
-0.115,-0.12,-0.105,0.9722222222222222,57,61,60,0
-0.105,-0.115,-0.1,0.9916666666666667,61,60,57,0
-0.1,-0.105,-0.1,1.05,60,57,56,0
-0.1,-0.1,-0.16,1.0638888888888889,57,56,56,0
-0.16,-0.1,-0.105,1.0638888888888889,56,56,58,0
-0.105,-0.16,-0.13,1.0277777777777777,56,58,58,0
-0.13,-0.105,-0.13,1.0222222222222221,58,58,59,0
-0.13,-0.13,-0.12,1.011111111111111,58,59,56,0
-0.12,-0.13,-0.135,1.0694444444444444,59,56,55,0
-0.135,-0.12,-0.21,1.086111111111111,56,55,57,0
-0.21,-0.135,-0.18,1.0472222222222223,55,57,59,0
-0.18,-0.21,-0.195,1.0027777777777778,57,59,60,0
-0.195,-0.18,-0.26,0.9972222222222222,59,60,59,0
-0.26,-0.195,-0.305,1.0027777777777778,60,59,55,0
-0.305,-0.26,-0.24,1.0777777777777777,59,55,55,0
-0.24,-0.305,-0.165,1.086111111111111,55,55,58,0
-0.165,-0.24,-0.14,1.0305555555555554,55,58,60,0
-0.14,-0.165,-0.12,0.9861111111111112,58,60,59,0
-0.12,-0.14,-0.155,1.0055555555555555,60,59,57,0
-0.155,-0.12,-0.16,1.0361111111111112,59,57,59,0
-0.16,-0.155,-0.1,1.0027777777777778,57,59,57,0
-0.1,-0.16,-0.135,1.0444444444444445,59,57,60,0
-0.135,-0.1,-0.115,0.9972222222222222,57,60,63,0
-0.115,-0.135,-0.135,0.9416666666666667,60,63,66,0
-0.135,-0.115,-0.115,0.9027777777777778,63,66,63,0
-0.115,-0.135,-0.155,0.9388888888888889,66,63,57,0
-0.155,-0.115,-0.17,1.0361111111111112,63,57,59,0
-0.17,-0.155,-0.15,1.011111111111111,57,59,61,0
-0.15,-0.17,-0.185,0.9805555555555555,59,61,59,0
-0.185,-0.15,-0.22,1.0083333333333333,61,59,62,0
-0.22,-0.185,-0.21,0.9666666666666667,59,62,62,0
-0.21,-0.22,-0.165,0.9611111111111111,62,62,59,0
-0.165,-0.21,-0.17,1.011111111111111,62,59,58,0
-0.17,-0.165,-0.195,1.0277777777777777,59,58,57,0
-0.195,-0.17,-0.215,1.0361111111111112,58,57,62,0
-0.215,-0.195,-0.215,0.9611111111111111,57,62,63,0
-0.215,-0.215,-0.23,0.9388888888888889,62,63,58,0
-0.23,-0.215,-0.205,1.0305555555555554,63,58,55,0
-0.205,-0.23,-0.2,1.075,58,55,58,0
-0.2,-0.205,-0.195,1.0222222222222221,55,58,57,0
-0.195,-0.2,-0.165,1.05,58,57,60,0
-0.165,-0.195,-0.13,0.9972222222222222,57,60,61,0
-0.13,-0.165,-0.135,0.9805555555555555,60,61,58,0
-0.135,-0.13,-0.2,1.025,61,58,58,0
-0.2,-0.135,-0.165,1.0333333333333334,58,58,57,0
-0.165,-0.2,-0.135,1.05,58,57,58,0
-0.135,-0.165,-0.14,1.0222222222222221,57,58,62,0
-0.14,-0.135,-0.15,0.9611111111111111,58,62,67,0
-0.15,-0.14,-0.155,0.8861111111111111,62,67,64,0
-0.155,-0.15,-0.16,0.925,67,64,60,0
-0.16,-0.155,-0.155,0.9944444444444445,64,60,59,0
-0.155,-0.16,-0.165,1.011111111111111,60,59,57,0
-0.165,-0.155,-0.185,1.05,59,57,60,0
-0.185,-0.165,-0.165,1.0,57,60,62,0
-0.165,-0.185,-0.13,0.9611111111111111,60,62,57,0
-0.13,-0.165,-0.125,1.05,62,57,56,0
-0.125,-0.13,-0.13,1.0638888888888889,57,56,57,0
-0.13,-0.125,-0.08,1.05,56,57,58,0
-0.08,-0.13,-0.075,1.0194444444444444,57,58,61,0
-0.075,-0.08,-0.095,0.9694444444444444,58,61,61,0
-0.095,-0.075,-0.115,0.975,61,61,62,0
-0.115,-0.095,-0.12,0.9583333333333334,61,62,62,0
-0.12,-0.115,-0.145,0.9611111111111111,62,62,63,0
-0.145,-0.12,-0.125,0.9472222222222222,62,63,61,0
-0.125,-0.145,-0.055,0.975,63,61,63,0
-0.055,-0.125,-0.045,0.95,61,63,63,0
-0.045,-0.055,-0.095,0.9388888888888889,63,63,62,0
-0.095,-0.045,-0.135,0.9527777777777777,63,62,60,0
-0.135,-0.095,-0.045,0.9944444444444445,62,60,61,0
-0.045,-0.135,-0.13,0.975,60,61,64,0
-0.13,-0.045,-0.165,0.9361111111111111,61,64,65,0
-0.165,-0.13,-0.16,0.9111111111111111,64,65,65,0
-0.16,-0.165,-0.13,0.9194444444444444,65,65,64,0
-0.13,-0.16,-0.115,0.9361111111111111,65,64,60,0
-0.115,-0.13,-0.065,0.9888888888888889,64,60,60,0
-0.065,-0.115,-0.05,1.0,60,60,59,0
-0.05,-0.065,-0.065,1.011111111111111,60,59,66,0
-0.065,-0.05,-0.045,0.9027777777777778,59,66,69,0
-0.045,-0.065,-0.04,0.8694444444444445,66,69,67,0
-0.04,-0.045,-0.1,0.8944444444444445,69,67,65,0
-0.1,-0.04,-0.145,0.9166666666666666,67,65,61,0
-0.145,-0.1,-0.125,0.975,65,61,61,0
-0.125,-0.145,-0.155,0.9722222222222222,61,61,63,0
-0.155,-0.125,-0.135,0.9416666666666667,61,63,64,0
-0.135,-0.155,-0.145,0.9333333333333333,63,64,66,0
-0.145,-0.135,-0.165,0.9083333333333333,64,66,67,0
-0.165,-0.145,-0.14,0.8861111111111111,66,67,62,0
-0.14,-0.165,-0.135,0.9555555555555556,67,62,61,0
-0.135,-0.14,-0.165,0.9833333333333333,62,61,60,0
-0.165,-0.135,-0.18,0.9888888888888889,61,60,66,0
-0.18,-0.165,-0.165,0.9083333333333333,60,66,66,0
-0.165,-0.18,-0.145,0.8972222222222223,66,66,65,0
-0.145,-0.165,-0.16,0.9222222222222223,66,65,63,0
-0.16,-0.145,-0.165,0.9416666666666667,65,63,62,0
-0.165,-0.16,-0.145,0.9666666666666667,63,62,62,0
-0.145,-0.165,-0.185,0.9555555555555556,62,62,64,0
-0.185,-0.145,-0.18,0.9333333333333333,62,64,64,0
-0.18,-0.185,-0.185,0.9361111111111111,64,64,65,0
-0.185,-0.18,-0.115,0.9194444444444444,64,65,65,0
-0.115,-0.185,-0.105,0.9222222222222223,65,65,61,0
-0.105,-0.115,-0.11,0.975,65,61,58,0
-0.11,-0.105,-0.13,1.0222222222222221,61,58,59,0
-0.13,-0.11,-0.17,1.0027777777777778,58,59,64,0
-0.17,-0.13,-0.13,0.9361111111111111,59,64,62,0
-0.13,-0.17,-0.115,0.9527777777777777,64,62,62,0
-0.115,-0.13,-0.13,0.9611111111111111,62,62,62,0
-0.13,-0.115,-0.115,0.9527777777777777,62,62,61,0
-0.115,-0.13,-0.155,0.9694444444444444,62,61,61,0
-0.155,-0.115,-0.135,0.9722222222222222,61,61,62,0
-0.135,-0.155,-0.19,0.9638888888888889,61,62,64,0
-0.19,-0.135,-0.17,0.9361111111111111,62,64,63,0
-0.17,-0.19,-0.135,0.9444444444444444,64,63,61,0
-0.135,-0.17,-0.12,0.9805555555555555,63,61,60,0
-0.12,-0.135,-0.15,0.9944444444444445,61,60,60,0
-0.15,-0.12,-0.14,0.9888888888888889,60,60,62,0
-0.14,-0.15,-0.225,0.9611111111111111,60,62,62,0
-0.225,-0.14,-0.21,0.9527777777777777,62,62,64,0
-0.21,-0.225,-0.17,0.9361111111111111,62,64,62,0
-0.17,-0.21,-0.175,0.9583333333333334,64,62,62,0
-0.175,-0.17,-0.07,0.9638888888888889,62,62,60,0
-0.07,-0.175,-0.145,0.9888888888888889,62,60,59,0
-0.145,-0.07,-0.135,1.0055555555555555,60,59,61,0
-0.135,-0.145,-0.185,0.9694444444444444,59,61,63,0
-0.185,-0.135,-0.225,0.9416666666666667,61,63,61,0
-0.225,-0.185,-0.28,0.9694444444444444,63,61,62,0
-0.28,-0.225,-0.215,0.9638888888888889,61,62,62,0
-0.215,-0.28,-0.23,0.9583333333333334,62,62,62,0
-0.23,-0.215,-0.215,0.9555555555555556,62,62,65,0
-0.215,-0.23,-0.195,0.9222222222222223,62,65,65,0
-0.195,-0.215,-0.19,0.9222222222222223,65,65,61,0
-0.19,-0.195,-0.21,0.9722222222222222,65,61,58,0
-0.21,-0.19,-0.23,1.0333333333333334,61,58,59,0
-0.23,-0.21,-0.2,1.0166666666666666,58,59,57,0
-0.2,-0.23,-0.2,1.0416666666666667,59,57,60,0
-0.2,-0.2,-0.165,1.0,57,60,60,0
-0.165,-0.2,-0.155,0.9972222222222222,60,60,60,0
-0.155,-0.165,-0.095,0.9888888888888889,60,60,55,0
-0.095,-0.155,-0.11,1.0777777777777777,60,55,55,0
-0.11,-0.095,-0.12,1.0888888888888888,55,55,59,0
-0.12,-0.11,-0.09,1.0055555555555555,55,59,58,0
-0.09,-0.12,-0.195,1.025,59,58,59,0
-0.195,-0.09,-0.205,1.0083333333333333,58,59,59,0
-0.205,-0.195,-0.245,1.011111111111111,59,59,57,0
-0.245,-0.205,-0.235,1.0416666666666667,59,57,55,0
-0.235,-0.245,-0.255,1.086111111111111,57,55,56,0
-0.255,-0.235,-0.24,1.0611111111111111,55,56,60,0
-0.24,-0.255,-0.245,0.9861111111111112,56,60,57,0
-0.245,-0.24,-0.225,1.0416666666666667,60,57,57,0
-0.225,-0.245,-0.245,1.0416666666666667,57,57,58,0
-0.245,-0.225,-0.195,1.025,57,58,58,0
-0.195,-0.245,-0.13,1.0194444444444444,58,58,61,0
-0.13,-0.195,-0.2,0.975,58,61,63,0
-0.2,-0.13,-0.15,0.9416666666666667,61,63,62,0
-0.15,-0.2,-0.17,0.9555555555555556,63,62,61,0
-0.17,-0.15,-0.17,0.975,62,61,55,0
-0.17,-0.17,-0.175,1.075,61,55,64,0
-0.175,-0.17,-0.165,0.925,55,64,52,0
-0.165,-0.175,-0.135,1.15,64,52,60,2
-0.135,-0.165,-0.13,0.9888888888888889,52,60,61,0
-0.13,-0.135,-0.155,0.9777777777777777,60,61,61,0
-0.155,-0.13,-0.13,0.9694444444444444,61,61,61,0
-0.13,-0.155,-0.11,0.975,61,61,65,0
-0.11,-0.13,-0.11,0.9166666666666666,61,65,63,0
-0.11,-0.11,-0.125,0.9472222222222222,65,63,65,0
-0.125,-0.11,-0.125,0.9194444444444444,63,65,67,0
-0.125,-0.125,-0.15,0.8916666666666667,65,67,61,0
-0.15,-0.125,-0.145,0.9833333333333333,67,61,57,0
-0.145,-0.15,-0.16,1.0444444444444445,61,57,57,0
-0.16,-0.145,-0.125,1.0472222222222223,57,57,59,0
-0.125,-0.16,-0.155,1.011111111111111,57,59,59,0
-0.155,-0.125,-0.17,1.0166666666666666,59,59,58,0
-0.17,-0.155,-0.14,1.0194444444444444,59,58,59,0
-0.14,-0.17,-0.18,1.0138888888888888,58,59,55,0
-0.18,-0.14,-0.165,1.075,59,55,58,0
-0.165,-0.18,-0.1,1.0277777777777777,55,58,61,0
-0.1,-0.165,-0.1,0.9722222222222222,58,61,63,0
-0.1,-0.1,-0.09,0.9472222222222222,61,63,64,0
-0.09,-0.1,-0.105,0.9305555555555556,63,64,61,0
-0.105,-0.09,-0.155,0.9805555555555555,64,61,59,0
-0.155,-0.105,-0.19,1.0138888888888888,61,59,61,0
-0.19,-0.155,-0.14,0.9833333333333333,59,61,61,0
-0.14,-0.19,-0.145,0.9694444444444444,61,61,63,0
-0.145,-0.14,-0.19,0.9472222222222222,61,63,62,0
-0.19,-0.145,-0.19,0.9583333333333334,63,62,62,0
-0.19,-0.19,-0.215,0.9555555555555556,62,62,57,0
-0.215,-0.19,-0.15,1.038888888888889,62,57,57,0
-0.15,-0.215,-0.14,1.0472222222222223,57,57,58,0
-0.14,-0.15,-0.105,1.0222222222222221,57,58,59,0
-0.105,-0.14,-0.115,1.0055555555555555,58,59,61,0
-0.115,-0.105,-0.115,0.9833333333333333,59,61,61,0
-0.115,-0.115,-0.165,0.9833333333333333,61,61,56,0
-0.165,-0.115,-0.215,1.0611111111111111,61,56,56,0
-0.215,-0.165,-0.175,1.0555555555555556,56,56,60,0
-0.175,-0.215,-0.2,1.0,56,60,59,0
-0.2,-0.175,-0.165,1.0138888888888888,60,59,60,0
-0.165,-0.2,-0.165,0.9972222222222222,59,60,61,0
-0.165,-0.165,-0.135,0.9722222222222222,60,61,58,0
-0.135,-0.165,-0.12,1.0333333333333334,61,58,55,0
-0.12,-0.135,-0.135,1.0777777777777777,58,55,58,0
-0.135,-0.12,-0.17,1.0333333333333334,55,58,63,0
-0.17,-0.135,-0.19,0.9472222222222222,58,63,59,0
-0.19,-0.17,-0.165,1.0027777777777778,63,59,58,0
-0.165,-0.19,-0.14,1.0277777777777777,59,58,58,0
-0.14,-0.165,-0.15,1.0333333333333334,58,58,57,0
-0.15,-0.14,-0.14,1.0472222222222223,58,57,57,0
-0.14,-0.15,-0.175,1.0416666666666667,57,57,59,0
-0.175,-0.14,-0.195,1.0138888888888888,57,59,62,0
-0.195,-0.175,-0.13,0.9611111111111111,59,62,58,0
-0.13,-0.195,-0.145,1.0277777777777777,62,58,54,0
-0.145,-0.13,-0.14,1.1,58,54,56,0
-0.14,-0.145,-0.155,1.0527777777777778,54,56,58,0
-0.155,-0.14,-0.205,1.0222222222222221,56,58,60,0
-0.205,-0.155,-0.205,1.0,58,60,59,0
-0.205,-0.205,-0.195,1.0055555555555555,60,59,58,0
-0.195,-0.205,-0.19,1.025,59,58,54,0
-0.19,-0.195,-0.175,1.0916666666666666,58,54,55,0
-0.175,-0.19,-0.19,1.0805555555555555,54,55,60,0
-0.19,-0.175,-0.155,0.9861111111111112,55,60,62,0
-0.155,-0.19,-0.185,0.9638888888888889,60,62,60,0
-0.185,-0.155,-0.2,0.9861111111111112,62,60,61,0
-0.2,-0.185,-0.13,0.9777777777777777,60,61,57,0
-0.13,-0.2,-0.17,1.038888888888889,61,57,57,0
-0.17,-0.13,-0.185,1.038888888888889,57,57,62,0
-0.185,-0.17,-0.22,0.9638888888888889,57,62,62,0
-0.22,-0.185,-0.21,0.9638888888888889,62,62,60,0
-0.21,-0.22,-0.205,1.0,62,60,58,0
-0.205,-0.21,-0.125,1.0222222222222221,60,58,57,0
-0.125,-0.205,-0.155,1.0472222222222223,58,57,56,0
-0.155,-0.125,-0.14,1.0611111111111111,57,56,58,0
-0.14,-0.155,-0.18,1.0333333333333334,56,58,61,0
-0.18,-0.14,-0.16,0.9722222222222222,58,61,59,0
-0.16,-0.18,-0.13,1.0166666666666666,61,59,55,0
-0.13,-0.16,-0.135,1.0777777777777777,59,55,55,0
-0.135,-0.13,-0.11,1.0777777777777777,55,55,57,0
-0.11,-0.135,-0.135,1.0416666666666667,55,57,59,0
-0.135,-0.11,-0.14,1.0166666666666666,57,59,58,0
-0.14,-0.135,-0.195,1.0305555555555554,59,58,60,0
-0.195,-0.14,-0.17,0.9861111111111112,58,60,56,0
-0.17,-0.195,-0.165,1.0555555555555556,60,56,54,0
-0.165,-0.17,-0.215,1.0972222222222223,56,54,58,0
-0.215,-0.165,-0.245,1.0277777777777777,54,58,61,0
-0.245,-0.215,-0.245,0.9694444444444444,58,61,60,0
-0.245,-0.245,-0.235,0.9888888888888889,61,60,56,0
-0.235,-0.245,-0.235,1.0555555555555556,60,56,57,0
-0.235,-0.235,-0.2,1.038888888888889,56,57,57,0
-0.2,-0.235,-0.165,1.0472222222222223,57,57,57,0
-0.165,-0.2,-0.15,1.0444444444444445,57,57,60,0
-0.15,-0.165,-0.105,0.9888888888888889,57,60,63,0
-0.105,-0.15,-0.1,0.9388888888888889,60,63,59,0
-0.1,-0.105,-0.1,1.0027777777777778,63,59,57,0
-0.1,-0.1,-0.115,1.0444444444444445,59,57,59,0
-0.115,-0.1,-0.14,1.0083333333333333,57,59,59,0
-0.14,-0.115,-0.15,1.0055555555555555,59,59,62,0
-0.15,-0.14,-0.175,0.9583333333333334,59,62,61,0
-0.175,-0.15,-0.19,0.975,62,61,62,0
-0.19,-0.175,-0.18,0.9638888888888889,61,62,58,0
-0.18,-0.19,-0.21,1.025,62,58,56,0
-0.21,-0.18,-0.225,1.0555555555555556,58,56,59,0
-0.225,-0.21,-0.175,1.0027777777777778,56,59,60,0
-0.175,-0.225,-0.22,0.9944444444444445,59,60,60,0
-0.22,-0.175,-0.21,0.9888888888888889,60,60,58,0
-0.21,-0.22,-0.19,1.0277777777777777,60,58,56,0
-0.19,-0.21,-0.145,1.0527777777777778,58,56,57,0
-0.145,-0.19,-0.155,1.05,56,57,58,0
-0.155,-0.145,-0.16,1.0333333333333334,57,58,62,0
-0.16,-0.155,-0.145,0.9638888888888889,58,62,59,0
-0.145,-0.16,-0.13,1.0166666666666666,62,59,57,0
-0.13,-0.145,-0.125,1.0444444444444445,59,57,56,0
-0.125,-0.13,-0.145,1.0555555555555556,57,56,55,0
-0.145,-0.125,-0.13,1.0833333333333333,56,55,57,0
-0.13,-0.145,-0.165,1.0472222222222223,55,57,61,0
-0.165,-0.13,-0.16,0.9694444444444444,57,61,59,0
-0.16,-0.165,-0.165,1.0138888888888888,61,59,56,0
-0.165,-0.16,-0.165,1.0666666666666667,59,56,57,0
-0.165,-0.165,-0.17,1.05,56,57,57,0
-0.17,-0.165,-0.215,1.0361111111111112,57,57,58,0
-0.215,-0.17,-0.23,1.0194444444444444,57,58,60,0
-0.23,-0.215,-0.155,0.9916666666666667,58,60,63,0
-0.155,-0.23,-0.15,0.9444444444444444,60,63,61,0
-0.15,-0.155,-0.195,0.9833333333333333,63,61,57,0
-0.195,-0.15,-0.18,1.0444444444444445,61,57,57,0
-0.18,-0.195,-0.14,1.038888888888889,57,57,61,0
-0.14,-0.18,-0.125,0.9777777777777777,57,61,61,0
-0.125,-0.14,-0.13,0.9694444444444444,61,61,60,0
-0.13,-0.125,-0.085,0.9972222222222222,61,60,59,0
-0.085,-0.13,-0.11,1.0083333333333333,60,59,57,0
-0.11,-0.085,-0.115,1.0361111111111112,59,57,57,0
-0.115,-0.11,-0.145,1.0416666666666667,57,57,61,0
-0.145,-0.115,-0.17,0.9694444444444444,57,61,60,0
-0.17,-0.145,-0.14,0.9888888888888889,61,60,61,0
-0.14,-0.17,-0.145,0.9833333333333333,60,61,60,0
-0.145,-0.14,-0.135,0.9944444444444445,61,60,56,0
-0.135,-0.145,-0.175,1.0638888888888889,60,56,57,0
-0.175,-0.135,-0.225,1.0361111111111112,56,57,62,0
-0.225,-0.175,-0.2,0.9638888888888889,57,62,61,0
-0.2,-0.225,-0.175,0.9722222222222222,62,61,59,0
-0.175,-0.2,-0.215,1.0166666666666666,61,59,59,0
-0.215,-0.175,-0.165,1.0166666666666666,59,59,58,0
-0.165,-0.215,-0.145,1.025,59,58,58,0
-0.145,-0.165,-0.135,1.025,58,58,59,0
-0.135,-0.145,-0.14,1.0027777777777778,58,59,62,0
-0.14,-0.135,-0.165,0.9666666666666667,59,62,62,0
-0.165,-0.14,-0.18,0.9666666666666667,62,62,57,0
-0.18,-0.165,-0.185,1.0472222222222223,62,57,56,0
-0.185,-0.18,-0.18,1.0583333333333333,57,56,59,0
-0.18,-0.185,-0.16,1.0055555555555555,56,59,60,0
-0.16,-0.18,-0.165,0.9916666666666667,59,60,59,0
-0.165,-0.16,-0.2,1.011111111111111,60,59,61,0
-0.2,-0.165,-0.225,0.9777777777777777,59,61,58,0
-0.225,-0.2,-0.195,1.0333333333333334,61,58,56,0
-0.195,-0.225,-0.205,1.0666666666666667,58,56,59,0
-0.205,-0.195,-0.125,1.0083333333333333,56,59,60,0
-0.125,-0.205,-0.175,0.9861111111111112,59,60,61,0
-0.175,-0.125,-0.16,0.9805555555555555,60,61,59,0
-0.16,-0.175,-0.185,1.0083333333333333,61,59,58,0
-0.185,-0.16,-0.1,1.0305555555555554,59,58,57,0
-0.1,-0.185,-0.12,1.0361111111111112,58,57,58,0
-0.12,-0.1,-0.195,1.025,57,58,62,0
-0.195,-0.12,-0.16,0.9666666666666667,58,62,60,0
-0.16,-0.195,-0.11,0.9916666666666667,62,60,59,0
-0.11,-0.16,-0.085,1.0166666666666666,60,59,60,0
-0.085,-0.11,-0.05,1.0,59,60,56,0
-0.05,-0.085,-0.135,1.0583333333333333,60,56,57,0
-0.135,-0.05,-0.135,1.0444444444444445,56,57,62,0
-0.135,-0.135,-0.125,0.9638888888888889,57,62,62,0
-0.125,-0.135,-0.14,0.9555555555555556,62,62,59,0
-0.14,-0.125,-0.16,1.011111111111111,62,59,56,0
-0.16,-0.14,-0.21,1.0694444444444444,59,56,59,0
-0.21,-0.16,-0.145,1.0055555555555555,56,59,60,0
-0.145,-0.21,-0.215,0.9972222222222222,59,60,58,0
-0.215,-0.145,-0.225,1.0194444444444444,60,58,61,0
-0.225,-0.215,-0.22,0.9694444444444444,58,61,61,0
-0.22,-0.225,-0.205,0.9694444444444444,61,61,56,0
-0.205,-0.22,-0.18,1.0527777777777778,61,56,55,0
-0.18,-0.205,-0.195,1.0833333333333333,56,55,59,0
-0.195,-0.18,-0.125,1.0027777777777778,55,59,60,0
-0.125,-0.195,-0.195,0.9861111111111112,59,60,59,0
-0.195,-0.125,-0.195,1.0138888888888888,60,59,58,0
-0.195,-0.195,-0.145,1.0194444444444444,59,58,58,0
-0.145,-0.195,-0.145,1.0305555555555554,58,58,56,0
-0.145,-0.145,-0.145,1.0611111111111111,58,56,58,0
-0.145,-0.145,-0.16,1.0277777777777777,56,58,61,0
-0.16,-0.145,-0.16,0.9777777777777777,58,61,59,0
-0.16,-0.16,-0.18,1.0055555555555555,61,59,59,0
-0.18,-0.16,-0.18,1.011111111111111,59,59,56,0
-0.18,-0.18,-0.075,1.0666666666666667,59,56,58,0
-0.075,-0.18,-0.125,1.0333333333333334,56,58,58,0
-0.125,-0.075,-0.165,1.025,58,58,61,0
-0.165,-0.125,-0.16,0.9833333333333333,58,61,61,0
-0.16,-0.165,-0.12,0.9694444444444444,61,61,58,0
-0.12,-0.16,-0.16,1.0333333333333334,61,58,57,0
-0.16,-0.12,-0.15,1.0444444444444445,58,57,58,0
-0.15,-0.16,-0.08,1.0194444444444444,57,58,59,0
-0.08,-0.15,-0.16,1.0027777777777778,58,59,61,0
-0.16,-0.08,-0.145,0.9833333333333333,59,61,61,0
-0.145,-0.16,-0.14,0.9777777777777777,61,61,59,0
-0.14,-0.145,-0.19,1.0055555555555555,61,59,55,0
-0.19,-0.14,-0.115,1.086111111111111,59,55,59,0
-0.115,-0.19,-0.13,1.011111111111111,55,59,60,0
-0.13,-0.115,-0.08,0.9916666666666667,59,60,59,0
-0.08,-0.13,-0.14,1.0055555555555555,60,59,62,0
-0.14,-0.08,-0.14,0.9611111111111111,59,62,60,0
-0.14,-0.14,-0.195,1.0,62,60,56,0
-0.195,-0.14,-0.17,1.0527777777777778,60,56,59,0
-0.17,-0.195,-0.16,1.0138888888888888,56,59,60,0
-0.16,-0.17,-0.19,0.9861111111111112,59,60,61,0
-0.19,-0.16,-0.225,0.9777777777777777,60,61,61,0
-0.225,-0.19,-0.255,0.9694444444444444,61,61,59,0
-0.255,-0.225,-0.225,1.0138888888888888,61,59,57,0
-0.225,-0.255,-0.19,1.05,59,57,57,0
-0.19,-0.225,-0.225,1.0444444444444445,57,57,61,0
-0.225,-0.19,-0.19,0.975,57,61,61,0
-0.19,-0.225,-0.21,0.975,61,61,60,0
-0.21,-0.19,-0.17,0.9916666666666667,61,60,60,0
-0.17,-0.21,-0.2,0.9916666666666667,60,60,59,0
-0.2,-0.17,-0.19,1.0027777777777778,60,59,58,0
-0.19,-0.2,-0.155,1.0222222222222221,59,58,61,0
-0.155,-0.19,-0.185,0.975,58,61,62,0
-0.185,-0.155,-0.185,0.9611111111111111,61,62,61,0
-0.185,-0.185,-0.165,0.9777777777777777,62,61,56,0
-0.165,-0.185,-0.215,1.0638888888888889,61,56,57,0
-0.215,-0.165,-0.18,1.0416666666666667,56,57,59,0
-0.18,-0.215,-0.125,1.0055555555555555,57,59,57,0
-0.125,-0.18,-0.165,1.0444444444444445,59,57,60,0
-0.165,-0.125,-0.1,0.9861111111111112,57,60,61,0
-0.1,-0.165,-0.125,0.9833333333333333,60,61,57,0
-0.125,-0.1,-0.215,1.0416666666666667,61,57,60,0
-0.215,-0.125,-0.12,0.9944444444444445,57,60,59,0
-0.12,-0.215,-0.13,1.011111111111111,60,59,64,0
-0.13,-0.12,-0.08,0.9333333333333333,59,64,68,0
-0.08,-0.13,-0.045,0.8722222222222222,64,68,65,0
-0.045,-0.08,-0.105,0.9194444444444444,68,65,65,0
